Entry	Entry name	Protein names	Gene names  (primary )	Status
A0A6D0D1C2	A0A6D0D1C2_ECOLX	DEAD/DEAH box helicase		unreviewed
A0A7L5L506	A0A7L5L506_ECOLX	Ubiquinone biosynthesis protein UbiV	ubiV	unreviewed
A0A2T1LN83	A0A2T1LN83_ECOLX	MFS transporter		unreviewed
A0A6D0K3R7	A0A6D0K3R7_ECOLX	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP	unreviewed
A0A6D0BP19	A0A6D0BP19_ECOLX	Glycine zipper 2TM domain-containing protein		unreviewed
A0A444R078	A0A444R078_ECOLX	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95) (Fragment)		unreviewed
A0A376S106	A0A376S106_ECOLX	Bacitracin resistance protein (EC 3.6.1.27) (Undecaprenyl pyrophosphate phosphatase) (Undecaprenyl-diphosphatase)	uppP_1	unreviewed
A0A6D0C2U1	A0A6D0C2U1_ECOLX	EamA family transporter RarD	rarD	unreviewed
A0A6D0BX52	A0A6D0BX52_ECOLX	DUF262 domain-containing protein		unreviewed
A0A6D0DAZ7	A0A6D0DAZ7_ECOLX	Tn3 family transposase (Fragment)		unreviewed
A0A7L5L6E4	A0A7L5L6E4_ECOLX	Chemotaxis protein		unreviewed
A0A2X1J6Y9	A0A2X1J6Y9_ECOLX	Beta-lactamase (EC 3.5.2.6)	ampC_2	unreviewed
A0A6D0BVM7	A0A6D0BVM7_ECOLX	Uncharacterized protein		unreviewed
A0A5P0J5G6	A0A5P0J5G6_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A6D0BYT5	A0A6D0BYT5_ECOLX	ISAs1 family transposase		unreviewed
A0A6D0BNR1	A0A6D0BNR1_ECOLX	Oligopeptide ABC transporter substrate-binding protein OppA	oppA	unreviewed
A0A6D0CZ85	A0A6D0CZ85_ECOLX	HTH-type transcriptional regulator MlrA	mlrA	unreviewed
A0A7L5KZ81	A0A7L5KZ81_ECOLX	Autotransporter domain-containing protein		unreviewed
A0A7L5L0F8	A0A7L5L0F8_ECOLX	DUF1737 domain-containing protein		unreviewed
A0A6N8QE69	A0A6N8QE69_ECOLX	Beta-lactamase (EC 3.5.2.6) (Fragment)		unreviewed
A0A6D0BNL9	A0A6D0BNL9_ECOLX	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	purF	unreviewed
A0A6D0CWS7	A0A6D0CWS7_ECOLX	Phosphotriesterase-related protein		unreviewed
A0A2X1LCA5	A0A2X1LCA5_ECOLX	Bifunctional polymyxin resistance protein [includes: UDP-4-amino-4-deoxy-l-arabinose formyltransferaseUDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating] (EC 1.1.1.-)	arnA_2	unreviewed
A0A6D0BWW1	A0A6D0BWW1_ECOLX	UPF0412 protein YaaI	yaaI	unreviewed
A0A5F1UMV5	A0A5F1UMV5_ECOLX	Beta-lactamase (EC 3.5.2.6)	blaEC	unreviewed
A0A7L5KZG1	A0A7L5KZG1_ECOLX	2-oxo-tetronate isomerase		unreviewed
A0A6D0BZJ7	A0A6D0BZJ7_ECOLX	Type 1 fimbria minor subunit FimF	fimF	unreviewed
A0A3R0ZUT7	A0A3R0ZUT7_ECOLX	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)		unreviewed
A0A6N8MAR8	A0A6N8MAR8_ECOLX	TerL protein		unreviewed
A0A7L5KZP3	A0A7L5KZP3_ECOLX	Uncharacterized protein		unreviewed
A0A7L5KWR8	A0A7L5KWR8_ECOLX	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	murG	unreviewed
A0A444RH66	A0A444RH66_ECOLX	ATP-binding cassette domain-containing protein (Fragment)		unreviewed
A0A6M9UCU6	A0A6M9UCU6_ECOLX	Multidrug resistance protein MdtG	mdtG	unreviewed
A0A6N8MDM0	A0A6N8MDM0_ECOLX	ISAs1 family transposase (Fragment)		unreviewed
A0A6D0DG97	A0A6D0DG97_ECOLX	Uncharacterized protein (Fragment)		unreviewed
A0A5E9SZ85	A0A5E9SZ85_ECOLX	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP	unreviewed
A0A7L5KZN1	A0A7L5KZN1_ECOLX	DNA-binding protein		unreviewed
A0A6D0C203	A0A6D0C203_ECOLX	Uncharacterized protein		unreviewed
A0A6D0DAR5	A0A6D0DAR5_ECOLX	Quinone-dependent D-lactate dehydrogenase (EC 1.1.5.12) (D-lactate dehydrogenase) (D-LDH)	dld	unreviewed
A0A6D0CZR7	A0A6D0CZR7_ECOLX	IS3-like element IS3 family transposase (Fragment)		unreviewed
A0A6D0BZW1	A0A6D0BZW1_ECOLX	Flagellar hook-length control protein FliK		unreviewed
A0A6D0BNH4	A0A6D0BNH4_ECOLX	High frequency lysogenization protein HflD	hflD	unreviewed
A0A6N8MD06	A0A6N8MD06_ECOLX	Transposase (Fragment)		unreviewed
A0A6N8MC11	A0A6N8MC11_ECOLX	TonB-dependent receptor plug domain-containing protein		unreviewed
A0A6D0C214	A0A6D0C214_ECOLX	Methyl-accepting chemotaxis protein IV	tap	unreviewed
A0A6D0D844	A0A6D0D844_ECOLX	Recombinase (Fragment)		unreviewed
A0A6D0C2Q9	A0A6D0C2Q9_ECOLX	WYL domain-containing protein		unreviewed
A0A7L5KYD9	A0A7L5KYD9_ECOLX	Peptide methionine sulfoxide reductase MsrA (Protein-methionine-S-oxide reductase) (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase)	msrA	unreviewed
A0A7L5KYP3	A0A7L5KYP3_ECOLX	Outer-membrane lipoprotein LolB	lolB	unreviewed
A0A6D0D6Z2	A0A6D0D6Z2_ECOLX	Lysine/arginine/ornithine ABC transporter substrate-binding protein ArgT	argT	unreviewed
A0A6D0DAY0	A0A6D0DAY0_ECOLX	DUF2313 domain-containing protein		unreviewed
A0A6N8M670	A0A6N8M670_ECOLX	PTS sugar transporter subunit IIB		unreviewed
A0A6D0D535	A0A6D0D535_ECOLX	LexA family transcriptional regulator		unreviewed
A0A6D0D1G8	A0A6D0D1G8_ECOLX	O-acetyl-ADP-ribose deacetylase (EC 3.1.1.106) (Regulator of RNase III activity)	ymdB	unreviewed
A0A2U9HU36	A0A2U9HU36_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A6D0D8I5	A0A6D0D8I5_ECOLX	Phage tail protein		unreviewed
A0A6D0BZ95	A0A6D0BZ95_ECOLX	Toxin		unreviewed
A0A376M6L2	A0A376M6L2_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A376LAZ1	A0A376LAZ1_ECOLX	Bifunctional polymyxin resistance protein [includes: UDP-4-amino-4-deoxy-l-arabinose formyltransferaseUDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating] (EC 1.1.1.-)	arnA_2	unreviewed
A0A6D0C1R5	A0A6D0C1R5_ECOLX	TonB-dependent receptor		unreviewed
A0A484YFC4	A0A484YFC4_ECOLX	Beta-lactamase (EC 3.5.2.6)	ampC	unreviewed
A0A485E265	A0A485E265_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A7L5L1F6	A0A7L5L1F6_ECOLX	AAA family ATPase		unreviewed
A0A6D0D8W5	A0A6D0D8W5_ECOLX	Aminoimidazole riboside kinase (Fragment)		unreviewed
A0A2X7G589	A0A2X7G589_ECOLX	Beta-lactamase (EC 3.5.2.6)	ampC	unreviewed
A0A6N8M0N0	A0A6N8M0N0_ECOLX	IS5 family transposase (Fragment)		unreviewed
A0A6D0D7L0	A0A6D0D7L0_ECOLX	Phage tail protein		unreviewed
A0A377KDY3	A0A377KDY3_ECOLX	Beta-lactamase (EC 3.5.2.6)	ampC_2	unreviewed
A0A6D0BVJ2	A0A6D0BVJ2_ECOLX	SDR family oxidoreductase		unreviewed
A0A447XUJ1	A0A447XUJ1_ECOLX	Bifunctional polymyxin resistance protein [includes: UDP-4-amino-4-deoxy-l-arabinose formyltransferaseUDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating] (EC 1.1.1.-)	arnA_2	unreviewed
A0A0Q3DW51	A0A0Q3DW51_ECOLX	Multidrug resistance protein MdtG	mdtG	unreviewed
A0A6D0BRB2	A0A6D0BRB2_ECOLX	Arsenate reductase (EC 1.20.4.1)	arsC	unreviewed
A0A6D0D2J6	A0A6D0D2J6_ECOLX	NCS2 family permease		unreviewed
A0A3T7ZLB1	A0A3T7ZLB1_ECOLX	Crossover junction endodeoxyribonuclease rusA (EC 3.1.22.4)		unreviewed
A0A6D0BZM4	A0A6D0BZM4_ECOLX	Mrr_cat domain-containing protein		unreviewed
A0A1B2H7A9	A0A1B2H7A9_ECOLX	Beta-lactamase (EC 3.5.2.6)		unreviewed
A0A7B5NXG3	A0A7B5NXG3_ECOLX	Beta-lactamase (EC 3.5.2.6)	bla	unreviewed
A0A6D0C2Z2	A0A6D0C2Z2_ECOLX	Transposase (Fragment)		unreviewed
A0A6D0BUX1	A0A6D0BUX1_ECOLX	Uncharacterized protein		unreviewed
A0A6N8M2A7	A0A6N8M2A7_ECOLX	Hydroxylamine reductase (EC 1.7.99.1) (Hybrid-cluster protein) (HCP) (Prismane protein)	hcp	unreviewed
A0A6D0D994	A0A6D0D994_ECOLX	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	fmt	unreviewed
A0A6D0C225	A0A6D0C225_ECOLX	Diguanylate cyclase DosC (EC 2.7.7.65) (Direct oxygen-sensing cyclase)	dosC	unreviewed
A0A7L5L1A3	A0A7L5L1A3_ECOLX	DUF2766 domain-containing protein		unreviewed
A0A2K3TV52	A0A2K3TV52_ECOLX	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	unreviewed
A0A6D0BV72	A0A6D0BV72_ECOLX	Uncharacterized protein		unreviewed
A0A6D0D8Y2	A0A6D0D8Y2_ECOLX	Methyltransferase domain-containing protein (Fragment)		unreviewed
A0A6D0D865	A0A6D0D865_ECOLX	Heat resistance system K+/H+ antiporter KefB-GI (Fragment)	kefB-GI	unreviewed
A0A3S4NVR6	A0A3S4NVR6_ECOLX	Drug efflux system protein MdtG	mdtG	unreviewed
A0A6D0BTK2	A0A6D0BTK2_ECOLX	HTH-type transcriptional regulator MalT (ATP-dependent transcriptional activator MalT)	malT	unreviewed
A0A7L5L2M3	A0A7L5L2M3_ECOLX	Putative membrane-bound redox modulator Alx	alx	unreviewed
A0A6D0C0Y4	A0A6D0C0Y4_ECOLX	Ag(+)-translocating P-type ATPase SilP	silP	unreviewed
A0A6D0D2S5	A0A6D0D2S5_ECOLX	DUF4102 domain-containing protein		unreviewed
A0A7L5L708	A0A7L5L708_ECOLX	Helix-turn-helix domain-containing protein		unreviewed
A0A6M1ISG7	A0A6M1ISG7_ECOLX	Beta-lactamase (EC 3.5.2.6)	clbP	unreviewed
A0A377BJY8	A0A377BJY8_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A6N8MET0	A0A6N8MET0_ECOLX	Exonuclease domain-containing protein		unreviewed
A0A5F1E1Z1	A0A5F1E1Z1_ECOLX	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	unreviewed
A0A6N8MAV2	A0A6N8MAV2_ECOLX	Uncharacterized protein		unreviewed
A0A6D0BVC4	A0A6D0BVC4_ECOLX	Type VI secretion system tube protein Hcp	hcp	unreviewed
A0A447XRJ2	A0A447XRJ2_ECOLX	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP	unreviewed
A0A6D0D8I0	A0A6D0D8I0_ECOLX	Uncharacterized protein (Fragment)		unreviewed
A0A6D0C090	A0A6D0C090_ECOLX	Efflux transporter outer membrane subunit		unreviewed
A0A6D0BU53	A0A6D0BU53_ECOLX	Uncharacterized protein		unreviewed
A0A6D0C0S0	A0A6D0C0S0_ECOLX	Gate domain-containing protein		unreviewed
A0A6D0BNK3	A0A6D0BNK3_ECOLX	Gp138_N domain-containing protein		unreviewed
A0A6D0BXL7	A0A6D0BXL7_ECOLX	Fructuronate reductase (EC 1.1.1.57)		unreviewed
A0A6D0BPI5	A0A6D0BPI5_ECOLX	DUF1471 domain-containing protein		unreviewed
A0A2A3W2D8	A0A2A3W2D8_ECOLX	Multidrug resistance protein MdtH	mdtH	unreviewed
A0A7I8ZM24	A0A7I8ZM24_ECOLX	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	unreviewed
A0A6D0BQ91	A0A6D0BQ91_ECOLX	Phage tail protein (Fragment)		unreviewed
A0A6N8PQ22	A0A6N8PQ22_ECOLX	Multiple antibiotic resistance protein MarB	marB	unreviewed
A0A6D0DB71	A0A6D0DB71_ECOLX	Uncharacterized protein		unreviewed
A0A2W6RB90	A0A2W6RB90_ECOLX	Beta-lactamase (EC 3.5.2.6)	blaCTX-M	unreviewed
A0A6D0BZ14	A0A6D0BZ14_ECOLX	Type VI secretion system tube protein Hcp	hcp	unreviewed
A0A6N8NQF5	A0A6N8NQF5_ECOLX	Beta-lactamase (EC 3.5.2.6) (Fragment)		unreviewed
A0A6D0D546	A0A6D0D546_ECOLX	DUF892 family protein		unreviewed
A0A6D0C198	A0A6D0C198_ECOLX	NAD-dependent epimerase/dehydratase family protein (Fragment)		unreviewed
A0A6D0D064	A0A6D0D064_ECOLX	PTS cellobiose/arbutin/salicin transporter subunit IIBC	ascF	unreviewed
A0A6N8M317	A0A6N8M317_ECOLX	Host cell division inhibitor Icd-like protein		unreviewed
A0A6D0A4T0	A0A6D0A4T0_ECOLX	Glutamate decarboxylase (EC 4.1.1.15) (Fragment)		unreviewed
A0A6N8M2K0	A0A6N8M2K0_ECOLX	DUF2686 family protein		unreviewed
A0A6D0BZX4	A0A6D0BZX4_ECOLX	SpnT protein		unreviewed
A0A6D0BRG6	A0A6D0BRG6_ECOLX	Two-component system QseEF-associated lipoprotein QseG	qseG	unreviewed
A0A6D0BZQ5	A0A6D0BZQ5_ECOLX	DUF4942 domain-containing protein		unreviewed
A0A2X5TQ38	A0A2X5TQ38_ECOLX	Multidrug resistance protein MdtL	mdtL	unreviewed
A0A6D0BWB4	A0A6D0BWB4_ECOLX	Uncharacterized protein		unreviewed
A0A7L5KX87	A0A7L5KX87_ECOLX	Allantoinase (EC 3.5.2.5) (Allantoin-utilizing enzyme)	allB	unreviewed
A0A3A6RF88	A0A3A6RF88_ECOLX	MFS transporter (Fragment)		unreviewed
A0A3K1WV37	A0A3K1WV37_ECOLX	Beta-lactamase (EC 3.5.2.6)		unreviewed
A0A4Q0FDT5	A0A4Q0FDT5_ECOLX	Uncharacterized protein		unreviewed
A0A7L5L3M1	A0A7L5L3M1_ECOLX	D-serine transporter DsdX	dsdX	unreviewed
A0A7L5KZK4	A0A7L5KZK4_ECOLX	tRNA sulfurtransferase (EC 2.8.1.4) (Sulfur carrier protein ThiS sulfurtransferase) (Thiamine biosynthesis protein ThiI) (tRNA 4-thiouridine synthase)	thiI	unreviewed
A0A7L5KYT1	A0A7L5KYT1_ECOLX	BLUF domain-containing protein		unreviewed
A0A6D0BVC6	A0A6D0BVC6_ECOLX	TIM barrel protein		unreviewed
A0A6D0F946	A0A6D0F946_ECOLX	Beta-lactamase (EC 3.5.2.6) (Fragment)		unreviewed
A0A7L5KX16	A0A7L5KX16_ECOLX	Fructokinase (EC 2.7.1.4)	mak	unreviewed
A0A7L5KWN0	A0A7L5KWN0_ECOLX	Uncharacterized protein		unreviewed
A0A6D0D4Z8	A0A6D0D4Z8_ECOLX	Phage tail protein		unreviewed
A0A6D0D0H1	A0A6D0D0H1_ECOLX	Uncharacterized protein		unreviewed
A0A6D0BNY8	A0A6D0BNY8_ECOLX	Uncharacterized protein		unreviewed
A0A7L5L1G1	A0A7L5L1G1_ECOLX	Uncharacterized protein		unreviewed
A0A6D0DG22	A0A6D0DG22_ECOLX	Uncharacterized protein		unreviewed
A0A5B9B3N0	A0A5B9B3N0_ECOLX	Aminoglycoside (3'') (9) adenylyltransferase (EC 2.7.7.47)	aadA	unreviewed
A0A368ITL5	A0A368ITL5_ECOLX	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	unreviewed
A0A6D0D423	A0A6D0D423_ECOLX	Phage major capsid protein		unreviewed
A0A7L5L7A0	A0A7L5L7A0_ECOLX	Pore-forming bacteriocin colicin K	cka	unreviewed
A0A6D0C557	A0A6D0C557_ECOLX	Antirestriction protein (Fragment)		unreviewed
A0A6N8M8Y0	A0A6N8M8Y0_ECOLX	HAMP domain-containing protein		unreviewed
A0A792DMC8	A0A792DMC8_ECOLX	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)	mrcA	unreviewed
A0A7L5L2J0	A0A7L5L2J0_ECOLX	Uncharacterized protein		unreviewed
A0A376L931	A0A376L931_ECOLX	Macrolide export ATP-binding/permease protein (EC 3.6.3.-)	macB_4	unreviewed
A0A7L5L4U8	A0A7L5L4U8_ECOLX	Flotillin family protein		unreviewed
A0A7L5L309	A0A7L5L309_ECOLX	Mannitol dehydrogenase family protein		unreviewed
A0A6D0CY15	A0A6D0CY15_ECOLX	Crotonobetaine/carnitine--CoA ligase (EC 6.2.1.48)	caiC	unreviewed
A0A6N8MA65	A0A6N8MA65_ECOLX	DUF2213 domain-containing protein		unreviewed
A0A6N8MAG4	A0A6N8MAG4_ECOLX	IS66 family transposase (Fragment)		unreviewed
A0A7L5L3W4	A0A7L5L3W4_ECOLX	Uncharacterized protein		unreviewed
A0A7L5L262	A0A7L5L262_ECOLX	L-fuculose phosphate aldolase (EC 4.1.2.17) (D-ribulose-phosphate aldolase) (L-fuculose-1-phosphate aldolase)	fucA	unreviewed
A0A7I8ZXM6	A0A7I8ZXM6_ECOLX	Multidrug resistance protein MdtH	mdtH	unreviewed
A0A6D0BXC2	A0A6D0BXC2_ECOLX	2-octaprenyl-6-methoxyphenyl hydroxylase (EC 1.14.13.-)	ubiH	unreviewed
A0A376M182	A0A376M182_ECOLX	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)	mrcA	unreviewed
A0A6D0D7H1	A0A6D0D7H1_ECOLX	HTH Mu-type domain-containing protein		unreviewed
A0A6D0D6Z1	A0A6D0D6Z1_ECOLX	DUF87 domain-containing protein		unreviewed
A0A6L4XJ34	A0A6L4XJ34_ECOLX	MFS transporter		unreviewed
A0A6D0D6Z5	A0A6D0D6Z5_ECOLX	Methionine--tRNA ligase (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)	metG	unreviewed
A0A6D0C088	A0A6D0C088_ECOLX	Shikimate transporter	shiA	unreviewed
A0A6N8MCC6	A0A6N8MCC6_ECOLX	Group II intron reverse transcriptase/maturase (EC 2.7.7.49)	ltrA	unreviewed
A0A6D0BRU7	A0A6D0BRU7_ECOLX	Diguanylate cyclase		unreviewed
A0A6D0BU44	A0A6D0BU44_ECOLX	UPF0149 family protein		unreviewed
A0A6D0DBP0	A0A6D0DBP0_ECOLX	M48 family metalloprotease		unreviewed
A0A6D0C1U0	A0A6D0C1U0_ECOLX	Antirestriction protein (Fragment)		unreviewed
A0A6M0Q100	A0A6M0Q100_ECOLX	Multidrug efflux MFS transporter		unreviewed
A0A6D0C2V1	A0A6D0C2V1_ECOLX	IS4-like element IS421 family transposase		unreviewed
A0A6D0BME6	A0A6D0BME6_ECOLX	K(+)/H(+) antiporter NhaP2 (Potassium/proton antiporter NhaP2)	nhaP2	unreviewed
A0A3L5MIW9	A0A3L5MIW9_ECOLX	Uncharacterized protein (Fragment)		unreviewed
A0A5B9ACQ0	A0A5B9ACQ0_ECOLX	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)	mrcA	unreviewed
A0A765X5G6	A0A765X5G6_ECOLX	Multidrug resistance protein MdtG	mdtG	unreviewed
A0A794JTZ7	A0A794JTZ7_ECOLX	Multiple antibiotic resistance protein MarB	marB	unreviewed
A0A6D0D5H5	A0A6D0D5H5_ECOLX	Acetyl-CoA C-acyltransferase (EC 2.3.1.16)		unreviewed
A0A7L5KYW5	A0A7L5KYW5_ECOLX	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	tmk	unreviewed
A0A7L5KX50	A0A7L5KX50_ECOLX	Common pilus major fimbrillin subunit EcpA	ecpA	unreviewed
A0A7L5L3D4	A0A7L5L3D4_ECOLX	Arabinose 5-phosphate isomerase (API) (EC 5.3.1.13)	kdsD	unreviewed
A0A6D0BNN2	A0A6D0BNN2_ECOLX	HNH endonuclease		unreviewed
A0A7L5L221	A0A7L5L221_ECOLX	Formate hydrogenlyase subunit HycE	hycE	unreviewed
A0A7L5L2S6	A0A7L5L2S6_ECOLX	PTS glucitol/sorbitol transporter subunit IIA	srlB	unreviewed
A0A6D0BW78	A0A6D0BW78_ECOLX	GTP-binding protein HSR1		unreviewed
A0A5K1T3Q2	A0A5K1T3Q2_ECOLX	DUF2856 family protein (Fragment)		unreviewed
A0A2P9EI97	A0A2P9EI97_ECOLX	Tetracycline resistance protein, class A	tetA	unreviewed
A0A7L5KZA8	A0A7L5KZA8_ECOLX	Potassium-transporting ATPase potassium-binding subunit (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain)	kdpA	unreviewed
A0A7L5KW41	A0A7L5KW41_ECOLX	Aspartate carbamoyltransferase regulatory chain	pyrI	unreviewed
A0A447X5B6	A0A447X5B6_ECOLX	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)	mrcA	unreviewed
A0A376QHV8	A0A376QHV8_ECOLX	Multidrug resistance protein MdtG	mdtG	unreviewed
A0A5B9AND5	A0A5B9AND5_ECOLX	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)	mrcA	unreviewed
A0A5N8HKE6	A0A5N8HKE6_ECOLX	Multidrug efflux MFS transporter MdtG (Fragment)	mdtG	unreviewed
A0A6D0BRX9	A0A6D0BRX9_ECOLX	DNA oxidative demethylase AlkB (EC 1.14.11.33)	alkB	unreviewed
A0A243V316	A0A243V316_ECOLX	DD-transpeptidase (EC 2.4.1.129) (EC 3.4.16.4) (Penicillin-binding protein 1A) (Penicillin-insensitive transglycosylase) (Penicillin-sensitive transpeptidase) (Peptidoglycan TGase)		unreviewed
A0A6D0D5C0	A0A6D0D5C0_ECOLX	Formate-dependent uric acid utilization protein AegA	aegA	unreviewed
A0A7L5L3Z5	A0A7L5L3Z5_ECOLX	Arginine decarboxylase (EC 4.1.1.19)	adiA	unreviewed
A0A5C1KW05	A0A5C1KW05_ECOLX	Phage portal protein		unreviewed
A0A6D0C0R2	A0A6D0C0R2_ECOLX	Lipopolysaccharide heptosyltransferase family protein		unreviewed
A0A787CQA0	A0A787CQA0_ECOLX	Macrolide ABC transporter ATP-binding protein/permease MacB	macB	unreviewed
A0A7L5L059	A0A7L5L059_ECOLX	Phosphatidate cytidylyltransferase (EC 2.7.7.41)		unreviewed
A0A7L5KXY7	A0A7L5KXY7_ECOLX	Cardiolipin synthase B (CL synthase) (EC 2.7.8.-)	clsB	unreviewed
A0A7L5L2C8	A0A7L5L2C8_ECOLX	Divalent metal cation transporter MntH	mntH	unreviewed
A0A6N6XLI9	A0A6N6XLI9_ECOLX	MFS transporter (Fragment)		unreviewed
A0A6D0BSF6	A0A6D0BSF6_ECOLX	Ferredoxin-like protein		unreviewed
A0A2H3LSR3	A0A2H3LSR3_ECOLX	Multidrug resistance protein MdtG	mdtG	unreviewed
A0A6N8M7G8	A0A6N8M7G8_ECOLX	Uncharacterized protein		unreviewed
A0A377F5U3	A0A377F5U3_ECOLX	Multidrug resistance protein MdtG	mdtG_1	unreviewed
A0A6D0C0V0	A0A6D0C0V0_ECOLX	Uncharacterized protein		unreviewed
A0A3Y1QVM7	A0A3Y1QVM7_ECOLX	Multidrug resistance protein MdtH	mdtH	unreviewed
A0A6D0C2T5	A0A6D0C2T5_ECOLX	DUF4102 domain-containing protein		unreviewed
A0A6N8Q1L0	A0A6N8Q1L0_ECOLX	Beta-lactamase (EC 3.5.2.6)	blaACT	unreviewed
A0A6D0D5L8	A0A6D0D5L8_ECOLX	Phage tail protein		unreviewed
A0A6D0BUU5	A0A6D0BUU5_ECOLX	LacI family DNA-binding transcriptional regulator		unreviewed
A0A6D0C5T1	A0A6D0C5T1_ECOLX	Magnesium transporter CorA (Fragment)		unreviewed
A0A403CZ15	A0A403CZ15_ECOLX	Multidrug resistance protein MdtG	mdtG	unreviewed
